object_id,name,is_primary
star/j091536+564424,17 UMa,0
star/j091612+540112,18 UMa,0
star/j091648-062100,23 Hya,0
star/j091648-084424,24 Hya,0
star/j091648-591648,Iota Carinae,0
star/j091648-591648,ι Car,0
star/j091836+364800,38 Lyn,0
star/j091948-115812,26 Hya,0
star/j092024-093336,27 Hya,0
star/j092100+342324,40 Lyn,0
star/j092100+342324,Alpha Lyncis,0
star/j092100+342324,α Lyn,0
star/j092136-255812,Theta Pyxidis,0
star/j092136-255812,θ Pyx,0
star/j092212-550036,Kappa Velorum,0
star/j092212-550036,κ Vel,0
star/j092324-284948,Lambda Pyxidis,0
star/j092324-284948,λ Pyx,0
star/j092400-804724,Iota Chamaeleontis,0
star/j092400-804724,ι Cha,0
star/j092436+261048,1 Leo,0
star/j092436+261048,Kappa Leonis,0
star/j092436+261048,κ Leo,0
star/j092512-050712,28 Hya,0
star/j092812+081124,3 Leo,0
star/j092812+090336,2 Leo,0
star/j092812+090336,Omega Leonis,0
star/j092812+090336,ω Leo,0
star/j092924-024612,31 Hya,0
star/j092924-024612,Tau1 Hydrae,0
star/j092924-024612,τ1 Hya,0
star/j092924-355700,Epsilon Antliae,0
star/j092924-355700,ε Ant,0
star/j093036+333936,7 LMi,0
star/j093036-315324,Zeta1 Antliae,0
star/j093036-315324,ζ1 Ant,0
star/j093036-402812,Psi Velorum,0
star/j093036-402812,ψ Vel,0
star/j093148+094312,6 Leo,0
star/j093148+111800,5 Leo,0
star/j093148+111800,Xi Leonis,0
star/j093148+111800,ξ Leo,0
star/j093148+225812,4 Leo,0
star/j093148+225812,Lambda Leonis,0
star/j093148+225812,λ Leo,0
star/j093148+350600,8 LMi,0
star/j093148+630336,23 UMa,0
star/j093148-011048,32 Hya,0
star/j093148-011048,Tau2 Hydrae,0
star/j093148-011048,τ2 Hya,0
star/j093148-315212,Zeta2 Antliae,0
star/j093148-315212,ζ2 Ant,0
star/j093300+514048,25 UMa,0
star/j093300+514048,Theta Ursae Majoris,0
star/j093300+514048,θ UMa,0
star/j093336-805624,Zeta Chamaeleontis,0
star/j093336-805624,ζ Cha,0
star/j093412+362400,10 LMi,0
star/j093412+694948,24 UMa,0
star/j093448+520300,26 UMa,0
star/j093448+721236,22 UMa,0
star/j093448-055436,33 Hya,0
star/j093524+354836,11 LMi,0
star/j093712+065024,10 Leo,0
star/j093712+162624,8 Leo,0
star/j093824+401424,42 Lyn,0
star/j093936-010824,35 Hya,0
star/j093936-010824,Iota Hydrae,0
star/j093936-010824,ι Hya,0
star/j094012-141948,38 Hya,0
star/j094012-141948,Kappa Hydrae,0
star/j094012-141948,κ Hya,0
star/j094124+095324,14 Leo,0
star/j094124+095324,Omicron Leonis,0
star/j094124+095324,ο Leo,0
star/j094200+394536,43 Lyn,0
star/j094236+350524,13 LMi,0
star/j094312+721500,27 UMa,0
star/j094348+140112,16 Leo,0
star/j094348+140112,Psi Leonis,0
star/j094348+140112,ψ Leo,0
star/j094348+295812,15 Leo,0
star/j094424-274612,Theta Antliae,0
star/j094424-274612,θ Ant,0
star/j094536+234612,17 Leo,0
star/j094536+234612,Epsilon Leonis,0
star/j094536+234612,ε Leo,0
star/j094612+114836,18 Leo,0
star/j094612-764648,Nu Chamaeleontis,0
star/j094612-764648,ν Cha,0
star/j094724-650412,Upsilon Carinae,0
star/j094724-650412,υ Car,0
star/j094948+211048,20 Leo,0
star/j095100+590224,29 UMa,0
star/j095100+590224,Upsilon Ursae Majoris,0
star/j095100+590224,υ UMa,0
star/j095100-041424,6 Sex,0
star/j095136+242400,22 Leo,0
star/j095136-145100,39 Hya,0
star/j095136-145100,Upsilon1 Hydrae,0
star/j095136-145100,υ1 Hya,0
star/j095212+022700,7 Sex,0
star/j095212+540336,30 UMa,0
star/j095212+540336,Phi Ursae Majoris,0
star/j095212+540336,φ UMa,0
star/j095248+260036,24 Leo,0
star/j095248+260036,Mu Leonis,0
star/j095248+260036,μ Leo,0
star/j095248-080600,8 Sex,0
star/j095248-080600,Gamma Sextantis,0
star/j095248-080600,γ Sex,0
star/j095548+494912,31 UMa,0
star/j095700-543412,Phi Velorum,0
star/j095700-543412,φ Vel,0
star/j095736+410336,19 LMi,0
star/j095812+122624,27 Leo,0
star/j095812+122624,Nu Leonis,0
star/j095812+122624,ν Leo,0
star/j095848-355324,Eta Antliae,0
star/j095848-355324,η Ant,0
star/j100000+080224,29 Leo,0
star/j100000+080224,Pi Leonis,0
star/j100000+080224,π Leo,0
star/j100036-821236,Mu1 Chamaeleontis,0
star/j100036-821236,μ1 Cha,0
star/j100112+315512,20 LMi,0
star/j100524-130336,40 Hya,0
star/j100524-130336,Upsilon2 Hydrae,0
star/j100524-130336,υ2 Hya,0
star/j100712+164536,30 Leo,0
star/j100712+164536,Eta Leonis,0
star/j100712+164536,η Leo,0
star/j100712+351424,21 LMi,0
star/j100748+100000,31 Leo,0
star/j100748-002212,15 Sex,0
star/j100748-002212,Alpha Sextantis,0
star/j100748-002212,α Sex,0
star/j101012-082436,17 Sex,0
star/j101048-082512,18 Sex,0
star/j101048-122100,41 Hya,0
star/j101048-122100,Lambda Hydrae,0
star/j101048-122100,λ Hya,0
star/j101236+043636,19 Sex,0
star/j101348-700224,Omega Carinae,0
star/j101348-700224,ω Car,0
star/j101612+291836,23 LMi,0
star/j101648+134348,37 Leo,0
star/j101648+232512,36 Leo,0
star/j101648+232512,Zeta Leonis,0
star/j101648+232512,ζ Leo,0
star/j101648+233000,35 Leo,0
star/j101648+425436,33 UMa,0
star/j101648+425436,Lambda Ursae Majoris,0
star/j101648+425436,λ UMa,0
star/j101724+230636,39 Leo,0
star/j101724-080412,22 Sex,0
star/j101724-080412,Epsilon Sextantis,0
star/j101724-080412,ε Sex,0
star/j101800+650636,32 UMa,0
star/j101948+192812,40 Leo,0
star/j102136+145848,42 Leo,0
star/j102212+413000,34 UMa,0
star/j102212+413000,Mu Ursae Majoris,0
star/j102212+413000,μ UMa,0
star/j102248+063224,43 Leo,0
star/j102324+335436,27 LMi,0
star/j102324-040412,25 Sex,0
star/j102400+334312,28 LMi,0
star/j102512+084648,44 Leo,0
star/j102548+334800,30 LMi,0
star/j102548-165024,42 Hya,0
star/j102548-165024,Mu Hydrae,0
star/j102548-165024,μ Hya,0
star/j102700-310412,Alpha Antliae,0
star/j102700-310412,α Ant,0
star/j102736+094536,45 Leo,0
star/j102736+364236,31 LMi,0
star/j102736+364236,Beta Leonis Minoris,0
star/j102736+364236,β LMi,0
star/j102924-024424,29 Sex,0
star/j102924-024424,Delta Sextantis,0
star/j102924-024424,δ Sex,0
star/j102924-303636,Delta Antliae,0
star/j102924-303636,δ Ant,0
star/j103000+385548,32 LMi,0
star/j103000-003824,30 Sex,0
star/j103000-003824,Beta Sextantis,0
star/j103000-003824,β Sex,0
star/j103036+555848,36 UMa,0
star/j103148+322248,33 LMi,0
star/j103224+140824,46 Leo,0
star/j103300+091836,47 Leo,0
star/j103300+091836,Rho Leonis,0
star/j103300+091836,ρ Leo,0
star/j103336+345924,34 LMi,0
star/j103412-234500,44 Hya,0
star/j103448+065700,48 Leo,0
star/j103448+083900,49 Leo,0
star/j103524+570448,37 UMa,0
star/j103524-783636,Gamma Chamaeleontis,0
star/j103524-783636,γ Cha,0
star/j103600-162024,Phi2 Hydrae,0
star/j103600-162024,φ2 Hya,0
star/j103824-165248,Phi3 Hydrae,0
star/j103824-165248,φ3 Hya,0
star/j103900+315848,37 LMi,0
star/j103900+375436,38 LMi,0
star/j104200+654312,38 UMa,0
star/j104312+044500,35 Sex,0
star/j104312+231124,41 LMi,0
star/j104312+261948,40 LMi,0
star/j104312-642324,Theta Carinae,0
star/j104312-642324,θ Car,0
star/j104348+571200,39 UMa,0
star/j104500-802812,Delta1 Chamaeleontis,0
star/j104500-802812,δ1 Cha,0
star/j104536+304048,42 LMi,0
star/j104536-803224,Delta2 Chamaeleontis,0
star/j104536-803224,δ2 Cha,0
star/j104612+141124,52 Leo,0
star/j104612+185324,51 Leo,0
star/j104648-492512,Mu Velorum,0
star/j104648-492512,μ Vel,0
star/j104912+103300,53 Leo,0
star/j104912+292512,43 LMi,0
star/j104948+275812,44 LMi,0
star/j104948-161124,Nu Hydrae,0
star/j104948-161124,ν Hya,0
star/j105024-085400,41 Sex,0
star/j105100+563448,43 UMa,0
star/j105136+591912,42 UMa,0
star/j105324+341312,46 LMi,0
star/j105324+543524,44 UMa,0
star/j105400+431124,45 UMa,0
star/j105400+431124,Omega Ursae Majoris,0
star/j105400+431124,ω UMa,0
star/j105548+004424,55 Leo,0
star/j105548+061124,56 Leo,0
star/j105548+244500,54 Leo,0
star/j105548+333036,46 UMa,0
star/j105700-370824,Iota Antliae,0
star/j105700-370824,ι Ant,0
star/j105924+402548,47 UMa,0
star/j110000-181800,7 Crt,0
star/j110000-181800,Alpha Crateris,0
star/j110000-181800,α Crt,0
star/j110036+033712,58 Leo,0
star/j110036+060600,59 Leo,0
star/j110036+391236,49 UMa,0
star/j110148-022848,61 Leo,0
star/j110224+201048,60 Leo,0
star/j110336+000000,62 Leo,0
star/j110448+072024,63 Leo,0
star/j110448+072024,Chi Leonis,0
star/j110448+072024,χ Leo,0
star/j110448+381424,51 UMa,0
star/j110524-271724,Chi1 Hydrae,0
star/j110524-271724,χ1 Hya,0
star/j110600-271724,Chi2 Hydrae,0
star/j110600-271724,χ2 Hya,0
star/j110712+015736,65 Leo,0
star/j110900+243936,67 Leo,0
star/j110936+443000,52 UMa,0
star/j110936+443000,Psi Ursae Majoris,0
star/j110936+443000,ψ UMa,0
star/j111124-224948,11 Crt,0
star/j111124-224948,Beta Crateris,0
star/j111124-224948,β Crt,0
star/j111236-183000,Psi Crateris,0
star/j111236-183000,ψ Crt,0
star/j111348-000412,69 Leo,0
star/j111424+152548,70 Leo,0
star/j111424+152548,Theta Leonis,0
star/j111424+152548,θ Leo,0
star/j111424+203112,68 Leo,0
star/j111424+203112,Delta Leonis,0
star/j111424+203112,δ Leo,0
star/j111500+230600,72 Leo,0
star/j111536+131836,73 Leo,0
star/j111648-033900,74 Leo,0
star/j111648-033900,Phi Leonis,0
star/j111648-033900,φ Leo,0
star/j111724+020036,75 Leo,0
star/j111836+330524,54 UMa,0
star/j111836+330524,Nu Ursae Majoris,0
star/j111836+330524,ν UMa,0
star/j111912+013900,76 Leo,0
star/j111912+381124,55 UMa,0
star/j111912-144648,12 Crt,0
star/j111912-144648,Delta Crateris,0
star/j111912-144648,δ Crt,0
star/j112100+060148,77 Leo,0
star/j112100+060148,Sigma Leonis,0
star/j112100+060148,σ Leo,0
star/j112100-542924,Pi Centauri,0
star/j112100-542924,π Cen,0
star/j112248+432848,56 UMa,0
star/j112324-184648,13 Crt,0
star/j112324-184648,Lambda Crateris,0
star/j112324-184648,λ Crt,0
star/j112400+012436,79 Leo,0
star/j112400+103148,78 Leo,0
star/j112400+103148,Iota Leonis,0
star/j112400+103148,ι Leo,0
star/j112436-105136,14 Crt,0
star/j112436-105136,Epsilon Crateris,0
star/j112436-105136,ε Crt,0
star/j112436-174048,15 Crt,0
star/j112436-174048,Gamma Crateris,0
star/j112436-174048,γ Crt,0
star/j112548+162736,81 Leo,0
star/j112700-122136,16 Crt,0
star/j112700-122136,Kappa Crateris,0
star/j112700-122136,κ Crt,0
star/j112812+025136,84 Leo,0
star/j112812+025136,Tau Leonis,0
star/j112812+025136,τ Leo,0
star/j112848+392024,57 UMa,0
star/j112924+152436,85 Leo,0
star/j113036+182436,86 Leo,0
star/j113036+431012,58 UMa,0
star/j113036-030000,87 Leo,0
star/j113112+691948,1 Dra,0
star/j113112+691948,Lambda Draconis,0
star/j113112+691948,λ Dra,0
star/j113148-592624,Omicron1 Centauri,0
star/j113148-592624,ο1 Cen,0
star/j113148-593112,Omicron2 Centauri,0
star/j113148-593112,ο2 Cen,0
star/j113300-315136,Xi Hydrae,0
star/j113300-315136,ξ Hya,0
star/j113412+030336,89 Leo,0
star/j113448+164800,90 Leo,0
star/j113600+691912,2 Dra,0
star/j113600-630112,Lambda Centauri,0
star/j113600-630112,λ Cen,0
star/j113636-094800,21 Crt,0
star/j113636-094800,Theta Crateris,0
star/j113636-094800,θ Crt,0
star/j113712-004912,91 Leo,0
star/j113712-004912,Upsilon Leonis,0
star/j113712-004912,υ Leo,0
star/j113712-755400,Pi Chamaeleontis,0
star/j113712-755400,π Cha,0
star/j113824+080748,1 Vir,0
star/j113824+080748,Omega Virginis,0
star/j113824+080748,ω Vir,0
star/j113824+433748,59 UMa,0
star/j113824+464948,60 UMa,0
star/j113824-131200,24 Crt,0
star/j113824-131200,Iota Crateris,0
star/j113824-131200,ι Crt,0
star/j114012-344424,Omicron Hydrae,0
star/j114012-344424,ο Hya,0
star/j114048+212100,92 Leo,0
star/j114048+341200,61 UMa,0
star/j114124+314500,62 UMa,0
star/j114236+664424,3 Dra,0
star/j114500+081536,2 Vir,0
star/j114500+081536,Xi Virginis,0
star/j114500+081536,ξ Vir,0
star/j114500-182100,27 Crt,0
star/j114500-182100,Zeta Crateris,0
star/j114500-182100,ζ Crt,0
star/j114536+063148,3 Vir,0
star/j114536+063148,Nu Virginis,0
star/j114536+063148,ν Vir,0
star/j114536-664348,Lambda Muscae,0
star/j114536-664348,λ Mus,0
star/j114612+474648,63 UMa,0
star/j114612+474648,Chi Ursae Majoris,0
star/j114612+474648,χ UMa,0
star/j114800+081500,4 Vir,0
star/j114800+201312,93 Leo,0
star/j114800-664836,Mu Muscae,0
star/j114800-664836,μ Mus,0
star/j115024+014612,5 Vir,0
star/j115024+014612,Beta Virginis,0
star/j115024+014612,β Vir,0
star/j115248-335436,Beta Hydrae,0
star/j115248-335436,β Hya,0
star/j115512+082624,6 Vir,0
star/j115548+153900,95 Leo,0
star/j115548+563600,66 UMa,0
star/j115548-170900,30 Crt,0
star/j115548-170900,Eta Crateris,0
star/j115548-170900,η Crt,0
star/j115924-781312,Epsilon Chamaeleontis,0
star/j115924-781312,ε Cha,0
star/j120000+033936,7 Vir,0
star/j120036+063636,8 Vir,0
star/j120036+063636,Pi Virginis,0
star/j120036+063636,π Vir,0
star/j120224+430300,67 UMa,0
star/j120300-631836,Theta1 Crucis,0
star/j120300-631836,θ1 Cru,0
star/j120412+212736,2 Com,0
star/j120412-631012,Theta2 Crucis,0
star/j120412-631012,θ2 Cru,0
star/j120448-763112,Kappa Chamaeleontis,0
star/j120448-763112,κ Cha,0
star/j120524+084348,9 Vir,0
star/j120524+084348,Omicron Virginis,0
star/j120524+084348,ο Vir,0
star/j120636-643636,Eta Crucis,0
star/j120636-643636,η Cru,0
star/j120824-244348,1 Crv,0
star/j120824-244348,Alpha Corvi,0
star/j120824-244348,α Crv,0
star/j120824-504312,Delta Centauri,0
star/j120824-504312,δ Cen,0
star/j120936+015400,10 Vir,0
star/j121012+054836,11 Vir,0
star/j121012-223712,2 Crv,0
star/j121012-223712,Epsilon Corvi,0
star/j121012-223712,ε Crv,0
star/j121048-233600,3 Crv,0
star/j121124-522212,Rho Centauri,0
star/j121124-522212,ρ Cen,0
star/j121200+203224,5 Com,0
star/j121200+255212,4 Com,0
star/j121312+101536,12 Vir,0
star/j121500-584500,Delta Crucis,0
star/j121500-584500,δ Cru,0
star/j121536+570148,69 UMa,0
star/j121536+570148,Delta Ursae Majoris,0
star/j121536+570148,δ UMa,0
star/j121536-173224,4 Crv,0
star/j121536-173224,Gamma Corvi,0
star/j121536-173224,γ Crv,0
star/j121612+145400,6 Com,0
star/j121612+235700,7 Com,0
star/j121612+403936,2 CVn,0
star/j121724-675736,Epsilon Muscae,0
star/j121724-675736,ε Mus,0
star/j121836-004724,13 Vir,0
star/j121836-640000,Zeta Crucis,0
star/j121836-640000,ζ Cru,0
star/j121836-791836,Beta Chamaeleontis,0
star/j121836-791836,β Cha,0
star/j121948+485848,3 CVn,0
star/j121948-004012,15 Vir,0
star/j121948-004012,Eta Virginis,0
star/j121948-004012,η Vir,0
star/j122024+031836,16 Vir,0
star/j122024-221312,5 Crv,0
star/j122024-221312,Zeta Corvi,0
star/j122024-221312,ζ Crv,0
star/j122100+174724,11 Com,0
star/j122100+575136,70 UMa,0
star/j122136-602400,Epsilon Crucis,0
star/j122136-602400,ε Cru,0
star/j122212-673112,Zeta2 Muscae,0
star/j122212-673112,ζ2 Mus,0
star/j122212-681836,Zeta1 Muscae,0
star/j122212-681836,ζ1 Mus,0
star/j122248+255100,12 Com,0
star/j122324-245024,6 Crv,0
star/j122400+423224,4 CVn,0
star/j122400+513336,5 CVn,0
star/j122436+260600,13 Com,0
star/j122512+564648,71 UMa,0
star/j122548+390112,6 CVn,0
star/j122624+271612,14 Com,0
star/j122700+264948,16 Com,0
star/j122700+281612,15 Com,0
star/j122700+281612,Gamma Comae Berenices,0
star/j122700+281612,γ Com,0
star/j122736+554236,73 UMa,0
star/j122812-501348,Sigma Centauri,0
star/j122812-501348,σ Cen,0
star/j122848+255436,17 Com,0
star/j122924+240636,18 Com,0
star/j123000+205400,20 Com,0
star/j123000+582436,74 UMa,0
star/j123000+584612,75 UMa,0
star/j123000+691200,4 Dra,0
star/j123000-163112,7 Crv,0
star/j123000-163112,Delta Corvi,0
star/j123000-163112,δ Crv,0
star/j123112+243412,21 Com,0
star/j123112-570636,Gamma Crucis,0
star/j123112-570636,γ Cru,0
star/j123148-161200,8 Crv,0
star/j123148-161200,Eta Corvi,0
star/j123148-161200,η Crv,0
star/j123224-720748,Gamma Muscae,0
star/j123224-720748,γ Mus,0
star/j123336+412136,8 CVn,0
star/j123336+412136,Beta Canum Venaticorum,0
star/j123336+412136,β CVn,0
star/j123336+694724,5 Dra,0
star/j123336+694724,Kappa Draconis,0
star/j123336+694724,κ Dra,0
star/j123336-092700,21 Vir,0
star/j123412-232400,9 Crv,0
star/j123412-232400,Beta Corvi,0
star/j123412-232400,β Crv,0
star/j123448+223748,23 Com,0
star/j123448+700112,6 Dra,0
star/j123524+182248,24 Com,0
star/j123636-054948,25 Vir,0
star/j123712+170524,25 Com,0
star/j123712-690824,Alpha Muscae,0
star/j123712-690824,α Mus,0
star/j123748-483224,Tau Centauri,0
star/j123748-483224,τ Cen,0
star/j123900+210336,26 Com,0
star/j123900-080000,26 Vir,0
star/j123900-080000,Chi Virginis,0
star/j123900-080000,χ Vir,0
star/j124124+624236,76 UMa,0
star/j124124-485736,Gamma Centauri,0
star/j124124-485736,γ Cen,0
star/j124200+064836,31 Vir,0
star/j124200+101424,30 Vir,0
star/j124200+101424,Rho Virginis,0
star/j124200+101424,ρ Vir,0
star/j124500+391648,10 CVn,0
star/j124536+074012,32 Vir,0
star/j124536-605848,Iota Crucis,0
star/j124536-605848,ι Cru,0
star/j124612+093224,33 Vir,0
star/j124612-680636,Beta Muscae,0
star/j124612-680636,β Mus,0
star/j124648+163448,27 Com,0
star/j124724+115736,34 Vir,0
star/j124724+664724,7 Dra,0
star/j124800-594124,Beta Crucis,0
star/j124800-594124,β Cru,0
star/j124912+140712,29 Com,0
star/j124912+273300,30 Com,0
star/j125136+030336,37 Vir,0
star/j125136+273224,31 Com,0
star/j125324+211500,35 Com,0
star/j125324-033300,38 Vir,0
star/j125400-602248,Kappa Crucis,0
star/j125400-602248,κ Cru,0
star/j125436-093224,40 Vir,0
star/j125436-093224,Psi Virginis,0
star/j125436-093224,ψ Vir,0
star/j125436-571012,Mu2 Crucis,0
star/j125436-571012,μ2 Cru,0
star/j125436-571048,Mu1 Crucis,0
star/j125436-571048,μ1 Cru,0
star/j125436-590900,Lambda Crucis,0
star/j125436-590900,λ Cru,0
star/j125512+652624,8 Dra,0
star/j125512-850712,Iota Octantis,0
star/j125512-850712,ι Oct,0
star/j125548+032400,43 Vir,0
star/j125548+032400,Delta Virginis,0
star/j125548+032400,δ Vir,0
star/j125548+381836,Alpha1 Canum Venaticorum,0
star/j125548+381836,α1 CVn,0
star/j125548+381912,12 CVn,0
star/j125548+381912,Alpha2 Canum Venaticorum,0
star/j125548+381912,α2 CVn,0
star/j125848+172436,36 Com,0
star/j125924-034836,44 Vir,0
star/j130000+304724,37 Com,0
star/j130000+663600,9 Dra,0
star/j130036+562212,78 UMa,0
star/j130036-032212,46 Vir,0
star/j130112+170712,38 Com,0
star/j130224-713300,Delta Muscae,0
star/j130224-713300,δ Mus,0
star/j130336-493148,Xi1 Centauri,0
star/j130336-493148,ξ1 Cen,0
star/j130600+354800,14 CVn,0
star/j130636+210900,39 Com,0
star/j130636+223712,40 Com,0
star/j130712+273712,41 Com,0
star/j130712-495436,Xi2 Centauri,0
star/j130712-495436,ξ2 Cen,0
star/j130748-104424,49 Vir,0
star/j130824-651836,Theta Muscae,0
star/j130824-651836,θ Mus,0
star/j130900-230712,45 Hya,0
star/j130900-230712,Psi Hydrae,0
star/j130900-230712,ψ Hya,0
star/j130936-101948,50 Vir,0
star/j131012+383000,17 CVn,0
star/j131012-053224,51 Vir,0
star/j131012-053224,Theta Virginis,0
star/j131012-053224,θ Vir,0
star/j131200+275248,43 Com,0
star/j131200+275248,Beta Comae Berenices,0
star/j131200+275248,β Com,0
star/j131200-161200,53 Vir,0
star/j131424-195548,55 Vir,0
star/j131500-675324,Eta Muscae,0
star/j131500-675324,η Mus,0
star/j131536+405136,19 CVn,0
star/j131612-195624,57 Vir,0
star/j131648+092512,59 Vir,0
star/j131724+052812,60 Vir,0
star/j131724+052812,Sigma Virginis,0
star/j131724+052812,σ Vir,0
star/j131724+403412,20 CVn,0
star/j131800+494048,21 CVn,0
star/j131836-181836,61 Vir,0
star/j131912-231012,46 Hya,0
star/j131912-231012,Gamma Hydrae,0
star/j131912-231012,γ Hya,0
star/j132024+400900,23 CVn,0
star/j132024-364236,Iota Centauri,0
star/j132024-364236,ι Cen,0
star/j132212+050900,64 Vir,0
star/j132248-174424,63 Vir,0
star/j132324-045512,65 Vir,0
star/j132400+545548,79 UMa,0
star/j132400+545548,Zeta Ursae Majoris,0
star/j132400+545548,ζ UMa,0
star/j132436-050936,66 Vir,0
star/j132512+545924,80 UMa,0
star/j132512-745324,Iota1 Muscae,0
star/j132512-745324,ι1 Mus,0
star/j132700-124236,68 Vir,0
star/j132736-155812,69 Vir,0
star/j132812+134648,70 Vir,0
star/j132924+104912,71 Vir,0
star/j133036-062812,72 Vir,0
star/j133148-061536,74 Vir,0
star/j133148-184348,73 Vir,0
star/j133300-100936,76 Vir,0
star/j133300-152136,75 Vir,0
star/j133412+033936,78 Vir,0
star/j133412+490112,24 CVn,0
star/j133412+552100,81 UMa,0
star/j133448-003600,79 Vir,0
star/j133448-003600,Zeta Virginis,0
star/j133448-003600,ζ Vir,0
star/j133524-052400,80 Vir,0
star/j133712+361724,25 CVn,0
star/j133936+525512,82 UMa,0
star/j133936-532812,Epsilon Centauri,0
star/j133936-532812,ε Cen,0
star/j134048+195736,1 Boo,0
star/j134048+223000,2 Boo,0
star/j134048+544048,83 UMa,0
star/j134048-854724,Kappa Octantis,0
star/j134048-854724,κ Oct,0
star/j134124-084200,82 Vir,0
star/j134312+033224,84 Vir,0
star/j134424-161048,83 Vir,0
star/j134536-330224,1 Cen,0
star/j134612-122548,86 Vir,0
star/j134648+254200,3 Boo,0
star/j134648+542548,84 UMa,0
star/j134724+172736,4 Boo,0
star/j134724+172736,Tau Boötis,0
star/j134724+172736,τ Boo,0
star/j134724-175136,87 Vir,0
star/j134912+154800,5 Boo,0
star/j134912+154800,Upsilon Boötis,0
star/j134912+154800,υ Boo,0
star/j134912-342700,2 Cen,0
star/j134948+211536,6 Boo,0
star/j134948-180748,89 Vir,0
star/j134948-414124,Nu Centauri,0
star/j134948-414124,ν Cen,0
star/j134948-422812,Mu Centauri,0
star/j134948-422812,μ Cen,0
star/j135136+644312,10 Dra,0
star/j135136-325924,3 Cen,0
star/j135324+175548,7 Boo,0
star/j135324-315548,4 Cen,0
star/j135400+534348,86 UMa,0
star/j135436+182400,8 Boo,0
star/j135436+182400,Eta Boötis,0
star/j135436+182400,η Boo,0
star/j135436-013000,90 Vir,0
star/j135548-471724,Zeta Centauri,0
star/j135548-471724,ζ Cen,0
star/j135624+010300,92 Vir,0
star/j135624+272924,9 Boo,0
star/j135812-420600,Phi Centauri,0
star/j135812-420600,φ Cen,0
star/j135848+214200,10 Boo,0
star/j135848-245812,47 Hya,0
star/j135848-444800,Upsilon1 Centauri,0
star/j135848-444800,υ1 Cen,0
star/j140000-250036,48 Hya,0
star/j140148+013224,93 Vir,0
star/j140148+013224,Tau Virginis,0
star/j140148+013224,τ Vir,0
star/j140148-453600,Upsilon2 Centauri,0
star/j140148-453600,υ2 Cen,0
star/j140412+642248,11 Dra,0
star/j140412+642248,Alpha Draconis,0
star/j140412+642248,α Dra,0
star/j140524-764800,Theta Apodis,0
star/j140524-764800,θ Aps,0
star/j140600-411048,Chi Centauri,0
star/j140600-411048,χ Cen,0
star/j140636-091836,95 Vir,0
star/j140636-264048,49 Hya,0
star/j140636-264048,Pi Hydrae,0
star/j140636-264048,π Hya,0
star/j140636-362212,5 Cen,0
star/j140636-362212,Theta Centauri,0
star/j140636-362212,θ Cen,0
star/j140824+492736,13 Boo,0
star/j140900+773300,4 UMi,0
star/j141012+250524,12 Boo,0
star/j141236-101612,98 Vir,0
star/j141236-101612,Kappa Virginis,0
star/j141236-101612,κ Vir,0
star/j141236-271536,50 Hya,0
star/j141312+514724,17 Boo,0
star/j141312+514724,Kappa2 Boötis,0
star/j141312+514724,κ2 Boo,0
star/j141348+125736,14 Boo,0
star/j141500+100600,15 Boo,0
star/j141612+460524,19 Boo,0
star/j141612+460524,Lambda Boötis,0
star/j141612+460524,λ Boo,0
star/j141612+512212,21 Boo,0
star/j141612+512212,Iota Boötis,0
star/j141612+512212,ι Boo,0
star/j141612-060000,99 Vir,0
star/j141612-060000,Iota Virginis,0
star/j141612-060000,ι Vir,0
star/j141800-810036,Eta Apodis,0
star/j141800-810036,η Aps,0
star/j141912+130000,18 Boo,0
star/j141912-132212,100 Vir,0
star/j141912-132212,Lambda Virginis,0
star/j141912-132212,λ Vir,0
star/j141912-460336,Iota Lupi,0
star/j141912-460336,ι Lup,0
star/j141948+161836,20 Boo,0
star/j141948-021612,102 Vir,0
star/j141948-021612,Upsilon Virginis,0
star/j141948-021612,υ Vir,0
star/j142024-375324,Psi Centauri,0
star/j142024-375324,ψ Cen,0
star/j142212-800636,Epsilon Apodis,0
star/j142212-800636,ε Aps,0
star/j142248-274500,51 Hya,0
star/j142512+515100,23 Boo,0
star/j142512+515100,Theta Boötis,0
star/j142512+515100,θ Boo,0
star/j142624+191348,22 Boo,0
star/j142624-451312,Tau1 Lupi,0
star/j142624-451312,τ1 Lup,0
star/j142624-452248,Tau2 Lupi,0
star/j142624-452248,τ2 Lup,0
star/j142700-834012,Delta Octantis,0
star/j142700-834012,δ Oct,0
star/j142736+754200,5 UMi,0
star/j142812-021348,105 Vir,0
star/j142812-021348,Phi Virginis,0
star/j142812-021348,φ Vir,0
star/j142812-292924,52 Hya,0
star/j142848+495024,24 Boo,0
star/j142848-065400,106 Vir,0
star/j143148+302212,25 Boo,0
star/j143148+302212,Rho Boötis,0
star/j143148+302212,ρ Boo,0
star/j143148+381836,27 Boo,0
star/j143148+381836,Gamma Boötis,0
star/j143148+381836,γ Boo,0
star/j143224+221536,26 Boo,0
star/j143224-502736,Sigma Lupi,0
star/j143224-502736,σ Lup,0
star/j143448+294424,28 Boo,0
star/j143448+294424,Sigma Boötis,0
star/j143448+294424,σ Boo,0
star/j143524-420936,Eta Centauri,0
star/j143524-420936,η Cen,0
star/j143748-492548,Rho Lupi,0
star/j143748-492548,ρ Lup,0
star/j143900+442400,33 Boo,0
star/j143936-605024,Alpha2 Centauri,0
star/j143936-605024,α2 Cen,0
star/j144048+162512,29 Boo,0
star/j144048+162512,Pi1 Boötis,0
